filename,width,height,class,xmin,ymin,xmax,ymax
000700.jpg,500,333,car,12,224,56,252
000700.jpg,500,333,car,1,217,16,264
000700.jpg,500,333,car,402,227,426,239
000700.jpg,500,333,car,430,225,463,239
000700.jpg,500,333,car,141,238,223,276
000700.jpg,500,333,car,125,246,477,333
000700.jpg,500,333,car,229,225,261,240
000702.jpg,500,375,horse,236,130,434,349
000702.jpg,500,375,horse,119,149,290,337
000702.jpg,500,375,person,420,150,466,230
000702.jpg,500,375,person,73,218,83,238
000702.jpg,500,375,person,59,213,71,238
000702.jpg,500,375,person,49,216,59,239
000705.jpg,500,234,cat,3,18,489,219
000707.jpg,375,500,tvmonitor,93,150,134,187
000707.jpg,375,500,tvmonitor,292,289,363,500
000707.jpg,375,500,chair,78,176,139,281
000710.jpg,375,500,cat,143,177,225,270
000710.jpg,375,500,chair,188,182,303,464
000710.jpg,375,500,chair,36,367,280,500
000710.jpg,375,500,pottedplant,95,129,136,249
000712.jpg,500,341,train,3,93,383,273
000713.jpg,500,336,boat,80,168,254,312
000713.jpg,500,336,boat,184,160,472,269
000714.jpg,500,335,bird,190,56,439,300
000717.jpg,500,375,chair,207,278,297,375
000717.jpg,500,375,person,230,39,308,341
000717.jpg,500,375,person,182,131,240,344
000717.jpg,500,375,person,15,199,146,372
000717.jpg,500,375,person,302,128,391,373
000717.jpg,500,375,person,440,128,500,375
000717.jpg,500,375,person,393,128,461,369
000717.jpg,500,375,person,47,146,149,373
000717.jpg,500,375,person,3,151,36,258
000720.jpg,500,333,dog,217,118,305,263
000726.jpg,500,333,bottle,18,209,224,295
000726.jpg,500,333,person,153,45,274,333
000726.jpg,500,333,person,70,75,499,333
000728.jpg,500,333,cow,87,39,500,331
000729.jpg,375,500,pottedplant,10,6,372,498
000730.jpg,500,333,aeroplane,5,52,495,234
000731.jpg,329,500,bird,138,387,237,500
000731.jpg,329,500,person,13,75,300,373
000731.jpg,329,500,person,1,1,165,273
000738.jpg,500,332,aeroplane,1,124,496,235
000740.jpg,500,375,boat,290,85,404,276
000740.jpg,500,375,boat,104,104,212,271
000742.jpg,500,338,boat,391,129,412,168
000742.jpg,500,338,boat,341,135,352,168
000742.jpg,500,338,boat,1,145,311,335
000742.jpg,500,338,person,212,99,296,253
000746.jpg,500,333,dog,95,57,433,333
000748.jpg,500,292,bus,47,100,440,246
000752.jpg,500,332,sofa,1,122,500,332
000752.jpg,500,332,person,225,118,500,319
000752.jpg,500,332,person,1,119,125,332
000760.jpg,500,332,horse,64,161,231,261
000760.jpg,500,332,horse,167,176,268,229
000760.jpg,500,332,horse,235,158,355,260
000760.jpg,500,332,horse,264,156,418,274
000760.jpg,500,332,horse,348,182,461,258
000760.jpg,500,332,person,121,133,159,228
000760.jpg,500,332,person,215,144,243,227
000760.jpg,500,332,person,277,126,315,168
000760.jpg,500,332,person,320,121,360,223
000760.jpg,500,332,person,373,131,410,192
000761.jpg,500,375,chair,300,249,412,375
000761.jpg,500,375,tvmonitor,19,255,165,375
000761.jpg,500,375,sofa,150,141,437,322
000764.jpg,500,332,horse,79,80,366,271
000768.jpg,500,375,bus,369,103,475,283
000768.jpg,500,375,bus,33,46,369,330
000772.jpg,360,480,dog,49,115,360,480
000774.jpg,500,313,train,85,36,447,225
000776.jpg,500,200,car,17,26,481,193
000777.jpg,500,333,dog,147,109,327,277
000777.jpg,500,333,person,224,1,361,209
000780.jpg,500,375,chair,381,255,460,375
000780.jpg,500,375,chair,324,186,391,246
000780.jpg,500,375,chair,435,203,482,276
000780.jpg,500,375,chair,191,179,271,234
000780.jpg,500,375,chair,55,191,143,241
000780.jpg,500,375,chair,42,265,201,375
000780.jpg,500,375,pottedplant,188,213,283,286
000786.jpg,500,335,cow,84,95,292,289
000786.jpg,500,335,cow,65,144,206,270
000786.jpg,500,335,person,191,182,256,242
000794.jpg,500,375,cat,220,208,302,272
000797.jpg,500,375,dog,37,127,348,375
000797.jpg,500,375,person,68,94,424,370
000797.jpg,500,375,sofa,3,58,328,375
000799.jpg,500,441,horse,95,23,500,441
000799.jpg,500,441,person,230,225,500,441
000802.jpg,500,375,person,1,145,58,266
000802.jpg,500,375,bicycle,2,192,93,291
000805.jpg,375,500,dog,29,65,356,411
000805.jpg,375,500,person,308,85,375,214
000808.jpg,500,333,cow,77,1,415,333
000812.jpg,500,333,bicycle,99,171,376,333
000812.jpg,500,333,person,149,33,360,333
000812.jpg,500,333,person,369,18,431,62
000812.jpg,500,333,person,97,1,141,25
000814.jpg,348,500,person,59,63,268,500
000814.jpg,348,500,person,3,305,83,500
000816.jpg,500,500,bicycle,122,225,407,467
000816.jpg,500,500,person,153,122,309,474
000818.jpg,500,287,train,295,121,500,204
000818.jpg,500,287,car,1,181,33,204
000820.jpg,500,375,sheep,180,140,368,307
000820.jpg,500,375,sheep,348,43,412,71
000823.jpg,500,334,car,49,160,343,265
000826.jpg,500,478,boat,11,32,436,445
000828.jpg,375,500,person,2,178,32,288
000828.jpg,375,500,person,26,174,65,291
000828.jpg,375,500,person,66,185,96,272
000828.jpg,375,500,person,267,93,361,289
000828.jpg,375,500,person,19,146,191,500
000828.jpg,375,500,person,157,89,375,500
000829.jpg,500,375,bus,217,166,452,280
000829.jpg,500,375,bus,1,171,199,290
000829.jpg,500,375,car,355,1,385,20
000829.jpg,500,375,car,89,115,174,170
000829.jpg,500,375,car,476,125,500,160
000829.jpg,500,375,car,52,13,81,39
000829.jpg,500,375,bicycle,16,285,80,336
000829.jpg,500,375,person,468,315,492,351
000829.jpg,500,375,person,459,331,500,372
000830.jpg,500,375,diningtable,124,182,352,370
000830.jpg,500,375,chair,150,221,259,375
000830.jpg,500,375,chair,252,201,348,347
000830.jpg,500,375,chair,250,175,318,248
000831.jpg,335,500,train,83,124,239,377
000832.jpg,375,500,bird,89,38,337,500
000834.jpg,500,375,cow,304,85,369,125
000834.jpg,500,375,cow,249,72,313,102
000834.jpg,500,375,cow,10,96,100,154
000834.jpg,500,375,cow,69,123,177,174
000834.jpg,500,375,cow,64,95,145,121
000834.jpg,500,375,person,98,245,390,375
000842.jpg,500,356,dog,82,79,500,356
000842.jpg,500,356,person,231,2,500,276
000845.jpg,500,335,aeroplane,9,97,493,206
000847.jpg,375,500,diningtable,1,279,208,500
000847.jpg,375,500,person,61,111,296,500
000849.jpg,200,368,dog,23,56,159,328
000850.jpg,500,375,bird,213,71,334,209
000854.jpg,500,375,sofa,168,176,415,282
000854.jpg,500,375,chair,2,189,128,338
000854.jpg,500,375,chair,447,239,500,363
000854.jpg,500,375,pottedplant,1,2,102,249
000854.jpg,500,375,person,309,158,387,311
000854.jpg,500,375,person,262,153,315,308
000854.jpg,500,375,person,215,150,269,301
000854.jpg,500,375,person,33,176,154,331
000857.jpg,500,375,cat,235,25,353,131
000859.jpg,500,333,person,269,23,500,313
000859.jpg,500,333,person,13,56,327,331
000859.jpg,500,333,sofa,263,149,500,332
000859.jpg,500,333,chair,2,128,217,332
000860.jpg,500,353,car,81,85,428,292
000860.jpg,500,353,person,224,35,281,86
000860.jpg,500,353,person,298,45,358,115
000862.jpg,500,375,person,305,131,318,151
000862.jpg,500,375,boat,304,142,354,160
000863.jpg,500,317,train,171,39,472,283
000863.jpg,500,317,train,12,16,151,284
000865.jpg,500,375,diningtable,300,167,397,268
000865.jpg,500,375,chair,407,167,465,252
000865.jpg,500,375,chair,344,172,414,272
000865.jpg,500,375,chair,378,170,441,261
000865.jpg,500,375,chair,210,251,332,375
000865.jpg,500,375,pottedplant,73,160,144,213
000865.jpg,500,375,bottle,334,160,344,182
000865.jpg,500,375,person,190,102,337,375
000865.jpg,500,375,person,3,129,124,294
000872.jpg,500,375,aeroplane,2,15,393,287
000872.jpg,500,375,aeroplane,369,153,465,228
000874.jpg,500,332,person,2,2,387,332
000876.jpg,500,334,cat,117,31,376,329
000876.jpg,500,334,cat,261,14,398,132
000880.jpg,500,369,bird,305,24,355,65
000880.jpg,500,369,bird,51,239,87,322
000880.jpg,500,369,bird,116,158,141,206
000880.jpg,500,369,cow,379,119,440,199
000880.jpg,500,369,cow,329,114,380,179
000882.jpg,500,357,dog,82,37,500,357
000885.jpg,500,456,bicycle,13,333,349,456
000885.jpg,500,456,person,11,12,485,456
000888.jpg,500,347,car,295,204,351,245
000888.jpg,500,347,car,72,208,209,319
000888.jpg,500,347,car,192,206,226,245
000889.jpg,374,500,pottedplant,37,287,186,486
000889.jpg,374,500,pottedplant,181,362,302,458
000889.jpg,374,500,pottedplant,188,2,327,394
000895.jpg,500,375,person,126,71,274,359
000895.jpg,500,375,person,25,101,157,343
000899.jpg,500,333,train,92,139,473,243
000900.jpg,500,375,sheep,260,135,342,269
000900.jpg,500,375,sheep,150,172,215,269
000900.jpg,500,375,sheep,101,170,188,252
000902.jpg,500,399,dog,71,85,332,314
000902.jpg,500,399,dog,271,75,499,210
000902.jpg,500,399,dog,160,34,313,105
000902.jpg,500,399,dog,351,47,500,82
000902.jpg,500,399,person,4,2,158,281
000902.jpg,500,399,person,318,2,385,80
000903.jpg,416,500,person,41,25,407,366
000903.jpg,416,500,chair,30,117,323,500
000906.jpg,500,375,car,61,179,450,350
000906.jpg,500,375,person,160,159,191,221
000906.jpg,500,375,person,387,173,411,200
000906.jpg,500,375,person,397,166,425,205
000906.jpg,500,375,boat,2,3,231,300
000906.jpg,500,375,boat,23,1,383,216
000906.jpg,500,375,boat,300,2,488,175
000906.jpg,500,375,car,423,162,500,259
000912.jpg,500,334,cat,153,33,500,334
000915.jpg,500,375,diningtable,26,256,274,375
000915.jpg,500,375,person,206,71,416,375
000915.jpg,500,375,person,94,103,284,264
000915.jpg,500,375,chair,79,194,161,265
000915.jpg,500,375,chair,143,135,184,162
000917.jpg,480,360,pottedplant,2,2,265,355
000917.jpg,480,360,bird,265,163,316,214
000917.jpg,480,360,chair,2,2,254,360
000918.jpg,333,500,person,18,15,333,500
000918.jpg,333,500,chair,3,75,333,494
000920.jpg,500,379,train,2,31,500,363
000920.jpg,500,379,person,281,67,330,199
000921.jpg,500,375,cat,163,77,500,291
000921.jpg,500,375,chair,127,66,299,223
000921.jpg,500,375,chair,143,4,500,375
000926.jpg,375,500,person,1,16,340,500
000926.jpg,375,500,person,211,334,241,390
000926.jpg,375,500,person,199,309,231,351
000926.jpg,375,500,person,174,315,210,360
000926.jpg,375,500,person,192,354,226,396
000926.jpg,375,500,person,153,354,197,398
000926.jpg,375,500,person,126,355,160,401
000926.jpg,375,500,person,124,319,163,373
000926.jpg,375,500,person,147,320,180,355
000929.jpg,500,375,diningtable,1,65,500,375
000929.jpg,500,375,bottle,261,64,295,201
000929.jpg,500,375,bottle,253,23,276,95
000929.jpg,500,375,chair,12,74,72,142
000929.jpg,500,375,chair,394,85,478,174
000929.jpg,500,375,chair,394,51,462,134
000931.jpg,500,375,boat,104,302,224,338
000934.jpg,500,333,aeroplane,1,36,500,291
000935.jpg,500,375,car,67,207,111,243
000935.jpg,500,375,car,169,157,183,170
000935.jpg,500,375,car,421,190,452,207
000935.jpg,500,375,car,380,196,419,216
000935.jpg,500,375,car,12,129,37,141
000935.jpg,500,375,car,3,131,15,148
000937.jpg,500,375,car,334,46,426,101
000937.jpg,500,375,person,417,59,432,75
000937.jpg,500,375,car,406,71,500,125
000937.jpg,500,375,car,46,36,443,277
000943.jpg,500,375,chair,145,241,500,374
000943.jpg,500,375,person,234,135,500,316
000943.jpg,500,375,person,305,146,426,267
000943.jpg,500,375,person,238,147,356,245
000943.jpg,500,375,person,223,149,298,223
000943.jpg,500,375,person,76,140,146,266
000943.jpg,500,375,person,1,69,178,372
000943.jpg,500,375,sofa,1,291,107,373
000943.jpg,500,375,person,330,107,375,159
000943.jpg,500,375,person,50,114,101,185
000943.jpg,500,375,person,288,110,321,157
000946.jpg,500,375,train,16,108,387,283
000946.jpg,500,375,train,383,153,500,222
000947.jpg,238,500,dog,36,43,217,474
000949.jpg,340,500,bicycle,155,196,303,463
000949.jpg,340,500,bicycle,3,176,151,426
000949.jpg,340,500,person,145,36,328,412
000949.jpg,340,500,person,1,48,159,393
000950.jpg,500,331,chair,97,197,143,255
000950.jpg,500,331,chair,29,228,94,326
000950.jpg,500,331,chair,329,194,375,256
000950.jpg,500,331,chair,377,221,440,303
000950.jpg,500,331,diningtable,52,194,438,324
000951.jpg,500,375,bottle,226,73,245,127
000958.jpg,400,300,dog,1,90,327,299
000962.jpg,500,375,cat,4,137,493,375
000962.jpg,500,375,pottedplant,365,1,458,149
000964.jpg,500,333,bird,167,86,288,304
000964.jpg,500,333,bird,185,70,281,227
000965.jpg,375,500,dog,94,285,237,461
000965.jpg,375,500,cat,187,139,270,186
000965.jpg,375,500,sofa,2,86,374,500
000966.jpg,500,353,train,42,48,493,312
000966.jpg,500,353,person,308,149,337,189
000971.jpg,500,375,bus,116,143,297,255
000971.jpg,500,375,person,324,185,344,241
000971.jpg,500,375,person,344,190,371,249
000971.jpg,500,375,person,364,188,385,246
000971.jpg,500,375,person,392,193,410,230
000971.jpg,500,375,person,445,185,468,208
000971.jpg,500,375,person,387,156,500,375
000971.jpg,500,375,person,72,194,89,240
000971.jpg,500,375,person,1,202,34,327
000971.jpg,500,375,person,37,211,61,251
000971.jpg,500,375,person,19,196,43,272
000973.jpg,500,375,bicycle,30,51,488,331
000977.jpg,500,333,car,149,271,179,295
000977.jpg,500,333,car,36,262,94,309
000977.jpg,500,333,car,178,245,263,319
000977.jpg,500,333,car,258,266,293,296
000977.jpg,500,333,car,321,253,397,333
000977.jpg,500,333,car,327,259,454,332
000980.jpg,500,333,bird,115,46,500,321
000987.jpg,500,447,person,199,19,390,401
000987.jpg,500,447,person,217,15,270,157
000987.jpg,500,447,person,393,18,432,162
000987.jpg,500,447,car,1,15,226,276
000987.jpg,500,447,motorbike,19,95,458,443
000991.jpg,318,480,person,88,87,235,322
000991.jpg,318,480,horse,113,117,218,471
000993.jpg,500,493,train,214,137,366,277
000993.jpg,500,493,train,396,87,466,183
000996.jpg,500,375,chair,393,146,482,227
000996.jpg,500,375,chair,308,149,377,205
000996.jpg,500,375,chair,244,146,289,185
000996.jpg,500,375,chair,196,138,237,177
000996.jpg,500,375,chair,139,214,303,375
000996.jpg,500,375,chair,28,211,167,373
000996.jpg,500,375,chair,1,213,76,323
000996.jpg,500,375,chair,82,97,142,167
000996.jpg,500,375,diningtable,5,157,500,375
000996.jpg,500,375,person,19,6,93,175
001001.jpg,500,375,cat,62,64,325,375
001001.jpg,500,375,person,315,102,427,356
001001.jpg,500,375,person,169,1,500,375
001002.jpg,375,500,boat,199,384,375,483
001002.jpg,375,500,boat,102,366,213,416
001002.jpg,375,500,boat,22,341,103,396
001002.jpg,375,500,boat,1,341,28,374
001004.jpg,500,375,bird,143,152,235,197
001008.jpg,500,375,motorbike,220,154,300,280
001011.jpg,500,375,tvmonitor,192,1,283,99
001011.jpg,500,375,person,239,3,500,375
001012.jpg,500,333,aeroplane,225,117,307,206
001014.jpg,500,375,dog,278,188,395,375
001014.jpg,500,375,dog,150,253,337,369
001014.jpg,500,375,person,86,91,359,375
001014.jpg,500,375,chair,99,139,401,375
001017.jpg,333,500,motorbike,108,320,186,456
001017.jpg,333,500,person,85,205,199,408
001024.jpg,500,375,tvmonitor,121,1,429,90
001024.jpg,500,375,person,1,30,386,375
001027.jpg,500,375,chair,203,174,254,273
001027.jpg,500,375,chair,329,174,348,223
001027.jpg,500,375,chair,256,189,306,292
001027.jpg,500,375,chair,263,218,351,329
001027.jpg,500,375,sofa,401,270,500,375
001027.jpg,500,375,bicycle,58,156,94,218
001027.jpg,500,375,tvmonitor,1,244,43,340
001036.jpg,500,375,person,63,186,124,374
001036.jpg,500,375,person,1,178,35,373
001036.jpg,500,375,person,143,87,228,191
001036.jpg,500,375,person,227,5,500,375
001036.jpg,500,375,person,110,188,361,375
001041.jpg,500,375,bird,143,138,283,265
001043.jpg,500,333,cat,61,9,482,309
001045.jpg,375,500,bottle,214,2,327,276
001053.jpg,323,500,dog,24,11,285,482
001056.jpg,500,334,dog,167,166,415,334
001056.jpg,500,334,dog,1,1,350,300
001057.jpg,500,335,car,6,38,353,335
001057.jpg,500,335,person,107,94,154,146
001057.jpg,500,335,person,174,91,257,141
001062.jpg,375,500,tvmonitor,126,33,337,289
001071.jpg,332,500,person,72,100,172,323
001071.jpg,332,500,person,198,113,287,331
001071.jpg,332,500,horse,72,142,179,429
001071.jpg,332,500,horse,157,169,302,455
001071.jpg,332,500,car,2,199,27,245
001077.jpg,500,375,tvmonitor,28,101,214,296
001078.jpg,500,375,cat,2,101,245,375
001082.jpg,500,375,cat,212,153,347,306
001082.jpg,500,375,pottedplant,135,1,306,97
001083.jpg,500,333,train,163,55,318,189
001084.jpg,318,480,horse,116,176,212,458
001084.jpg,318,480,person,99,101,225,337
001092.jpg,500,334,dog,131,63,456,332
001092.jpg,500,334,person,449,1,500,334
001093.jpg,500,400,car,52,55,479,371
001093.jpg,500,400,car,109,39,178,64
001093.jpg,500,400,car,254,43,270,56
001093.jpg,500,400,car,220,43,236,54
001097.jpg,500,334,person,1,68,93,334
001097.jpg,500,334,person,33,88,189,334
001097.jpg,500,334,person,174,191,268,334
001097.jpg,500,334,person,260,119,430,333
001097.jpg,500,334,person,343,39,500,334
001101.jpg,500,333,person,143,61,225,211
001101.jpg,500,333,person,2,28,217,332
001101.jpg,500,333,person,306,79,401,311
001101.jpg,500,333,person,370,82,496,330
001101.jpg,500,333,motorbike,329,181,500,333
001102.jpg,500,334,aeroplane,33,1,283,149
001102.jpg,500,334,aeroplane,10,95,500,334
001102.jpg,500,334,aeroplane,348,54,500,130
001104.jpg,500,334,dog,1,4,394,334
001106.jpg,500,375,chair,102,160,240,327
001106.jpg,500,375,chair,295,158,389,319
001106.jpg,500,375,chair,339,174,465,363
001106.jpg,500,375,chair,363,149,445,258
001106.jpg,500,375,diningtable,337,179,500,319
001107.jpg,500,332,aeroplane,12,96,493,225
001110.jpg,500,375,cat,19,73,264,305
001110.jpg,500,375,cat,254,66,498,326
001112.jpg,500,335,train,323,87,406,214
001112.jpg,500,335,car,61,168,125,202
001112.jpg,500,335,car,95,165,140,194
001112.jpg,500,335,pottedplant,181,279,261,335
001112.jpg,500,335,pottedplant,259,299,350,335
001119.jpg,500,333,car,250,178,343,215
001124.jpg,500,326,bus,189,140,257,213
001124.jpg,500,326,car,341,194,369,205
001127.jpg,500,375,dog,42,125,203,330
001127.jpg,500,375,dog,195,136,295,288
001127.jpg,500,375,dog,283,113,496,241
001127.jpg,500,375,sofa,1,2,500,337
001130.jpg,500,375,cow,114,107,296,266
001136.jpg,500,500,boat,35,153,500,375
001136.jpg,500,500,bird,298,68,422,133
001136.jpg,500,500,bird,248,155,291,222
001136.jpg,500,500,bird,324,182,358,204
001136.jpg,500,500,bird,40,337,121,401
001136.jpg,500,500,bird,60,446,94,477
001136.jpg,500,500,bird,133,364,176,383
001136.jpg,500,500,bird,274,362,320,385
001136.jpg,500,500,bird,369,398,415,426
001136.jpg,500,500,bird,211,447,249,479
001137.jpg,500,333,person,174,117,272,333
001137.jpg,500,333,person,242,74,347,333
001143.jpg,375,500,cow,14,40,373,475
001144.jpg,500,333,aeroplane,4,52,500,286
001147.jpg,500,333,person,19,2,497,333
001148.jpg,500,375,car,222,167,248,187
001151.jpg,500,331,dog,93,109,316,325
001151.jpg,500,331,person,263,3,428,329
001151.jpg,500,331,person,221,1,329,196
001152.jpg,448,336,bus,52,2,448,336
001152.jpg,448,336,person,200,113,272,336
001152.jpg,448,336,person,75,146,146,336
001152.jpg,448,336,person,308,165,359,220
001156.jpg,500,399,cat,100,80,414,324
001158.jpg,500,375,chair,267,1,499,350
001158.jpg,500,375,chair,1,2,259,359
001160.jpg,500,333,aeroplane,219,99,269,141
001168.jpg,500,375,person,1,1,403,375
001168.jpg,500,375,person,279,73,500,375
001170.jpg,500,375,person,102,114,341,375
001170.jpg,500,375,person,318,140,500,375
001170.jpg,500,375,sofa,1,181,245,375
001171.jpg,500,331,motorbike,156,223,322,331
001171.jpg,500,331,person,4,59,66,243
001171.jpg,500,331,person,144,85,229,251
001171.jpg,500,331,person,290,66,479,331
001174.jpg,500,375,sofa,1,273,250,375
001174.jpg,500,375,chair,315,203,380,314
001174.jpg,500,375,chair,246,213,319,330
001174.jpg,500,375,chair,143,202,187,293
001174.jpg,500,375,diningtable,185,208,373,325
001176.jpg,500,375,boat,468,247,482,311
001176.jpg,500,375,boat,272,82,451,340
001176.jpg,500,375,boat,79,99,112,340
001176.jpg,500,375,boat,196,298,252,314
001176.jpg,500,375,boat,139,252,175,315
001176.jpg,500,375,boat,33,213,81,317
001176.jpg,500,375,boat,407,259,446,308
001184.jpg,500,375,bicycle,81,279,207,356
001187.jpg,375,500,chair,21,410,230,500
001187.jpg,375,500,chair,185,363,366,500
001187.jpg,375,500,sofa,107,270,360,396
001194.jpg,500,375,bicycle,72,180,281,340
001199.jpg,500,375,motorbike,305,254,500,375
001199.jpg,500,375,motorbike,86,177,395,375
001201.jpg,500,333,motorbike,195,173,309,293
001201.jpg,500,333,person,234,53,315,217
